sentence_id	sentence	sentence_domain	source
f9733f675e0b78ec6ad1bb03ece08cb2f3e01f47602727f5a29f900251a7f127	კოც მუში ღურა დღაშა მუთა უსხუნუ გურაფაშა		ინტერნეტი
f985380385e6dc65821bb3af18d0069a73d8b6490fa3d6bcb37d5073893d6e91	სექტემბერში აქცია გაიმართა, ბერლინშიც.		VOA Georgian https://www.amerikiskhma.com/
f98978032e3d84a05d070c541513ac9c88e7016a107c0e33cfaa32beac6b0858	ანდროს ფეხი მოტეხეს		გიო ქობალია
f9931ce6d0a99f5820abc654f6c678dc6205f481bb55774cb7a3f5e18addd5f7	გინოდვალირს გინოგაფილი უჯგუნია.		ინტერნეტი
f99b08a6d4d3647d9aa3dda61261275dfdda268a82fa491c633fb0818f158b15	ჯოღორს ძვალქ ვართი მუს აჭკომუა დო ვართი შხვას დანებუა		ინტერნეტი
f9a07feb96f9d75e2ed7f6eac583aa6ce187bce50f769c9cde79457b12b9c7c5	დაბალ ღობერო ქობძირუა		ინტერნეტი
f9a864e9717306a70cee7a320df2fec75a22104fc5dc3d933692eab34a2a15c0	ვიმედოვნებ, რომ ახლებური მიდგომა მიღწევადი ხდება.		VOA Georgian https://www.amerikiskhma.com/
f9b1f88c0690688f8c4f8bc0be1680bd92cc0ab8bf9faf7d9f230b2b55f2a294	ერთ-ერთი მათგანი ბარუქის კოლეჯში.		VOA Georgian https://www.amerikiskhma.com/
f9b7d82071c78e0be808203f724c7f04ffc3b0c3c75a5a870e78be08fe138b45	საქართველოში კეთილი ხალხი ცხოვრობს.		ნ.ჭეჟია
f9bfbdbffe7874ca5b8b55b74c174b5badeac0d6583bc87063a9b4908de5be56	ამისთვის ამ ფერმერმა გამოიყენა ღობის ბოძები.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-100/cc-early-math-add-sub-100-word-problems/v/fence-posts-for-horses I have permission from Khan Academy to use this text under their Creative Commons license.
f9d3a0cc219556442d366ae6d2b8e3b60e275a1a49a333d913269db661c44d78	სინდისის ძარღვი გაგიწყდათ ბატონო რომან?	general	საკუთარი ნამუშევარი
f9df160eef85c22a1142459fab441e3b90cb1659b7b463b56a626ebf85567b27	ხშირად გვჭირდება იმის შეხსენება, რომ სწორედ მეგობრებთან ურთიერთობით ვხდებით კარგი ადამიანები.		VOA Georgian https://www.amerikiskhma.com/
f9df96b81365010327d9017296abe5d48843d694c2fd745e640cf0cdedadd082	მან მიუზიკლში „დამიჭირე თუ შეგიძლია“ გამოძიების ფედერალური ბიუროს აგენტის როლი შეასრულა.		VOA Georgian https://www.amerikiskhma.com/
f9e0f44937b4ea98e61910421cf97927b4955968ee90ec42de099b40afecbf9e	ანუ, პირველ რიგში, ვთქვათ ის, რომ სამი ცალი გვაქვს.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-basics/cc-early-math-make-10/v/adding-to-10-example I have permission from Khan Academy to use this text under their Creative Commons license.
f9f0495e9224be5ec1a61037ef9e074401d7bdeeaf6fe6b502c1881fc5c07a7b	ფესტივალზე ასამდე მუსიკოსი ჯაზის სხვადასვხა სტილისა თუ მიმდინარეობის მუსიკას წარმოადგენს.		VOA Georgian https://www.amerikiskhma.com/
f9f2eb2026deafb5f6730a0142ab7efb71089be4aa1fc47c7620ac5c87228d4a	სხეულის მასის შეფარდებას მის მოცულობასთან ნივთიერების სიმკრივე ეწოდება.	general	წიგნიდან.
f9fddd4a0270b5da6f33bf5a0031eaa70df25232b04c534586e691981d2b811a	ქართული ენა არის ძნელი 		ისტორია
f9feb30aae5b8bc8120c53f19bddae8e1068929258f7eecf2d73998d36adddd0	ერთ-ერთი ირანელი მხატვრისა და პოეტის სოჰრაბ სეფერის ნამუშევრები აუქციონზე გაიყიდება.		VOA Georgian https://www.amerikiskhma.com/
fa223655f86bd64742e60d21eb7d43246fc72f0c3167bd197a61dc5ca126bb2d	სამივე შვილმა დედის პროფესია აირჩია და გადაწყვიტა საკუთარი ცხოვრება შოუ ბიზნესისთვის დაეკავშირებინა.		VOA Georgian https://www.amerikiskhma.com/
fa2459e74dcb2d3e09e2b0f1baa2870fb4ecc8783b03d01cccf85f1eb4dedc68	ტექნოლოგიები ზოგ სფეროში დომინირებს კიდეც.		VOA Georgian https://www.amerikiskhma.com/
fa2879da74a5507c98703ee232e05d8c28b8eed76b85053ecc07e503c52d4563	ის ორგანიზმში სიმსივნურ უჯრედებს დამოუკიდებლად პოულობს.		VOA Georgian https://www.amerikiskhma.com/
fa3346db6c196bf0a78b71c6b5809b3a93a98de7b964ca3773cb463d5b78c780	ისინი კონცენტრირებულები იყვნენ საკუთარ პერსონაზე და ემოციებზე.		VOA Georgian https://www.amerikiskhma.com/
fa3a5fd96e6277399a5991ecc443da1771d3ccc261c3fcb6c18d91d39308c2dd	ადამიანები ცამეტი წლიდან უფრო ვითარდებიან და უფრო მეტად ეზრდებათ ტვინი		ქართული
fa3c86158996d9a2c4ea7ac77e93f35402f432b4da3e4c2998d26d45bb45a958	ამიტომ ოთხმოცდაშვიდს ვაკლებთ ცამეტს და მივიღებთ პასუხს.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-100/cc-early-math-more-fewer-100/v/fewer-word-problems I have permission from Khan Academy to use this text under their Creative Commons license.
fa426fc43788f7eea5a717f405ec78ae691b5f65bfd427857339ea367761c162	მე ყველაზე მაგარი ნახევარ მცველი ვარ დაცვაც საყრდენიც და მარჯვენაზე		ინტერნეტი
fa47968fd7b5a1bc1673297d105208a12904980a2d527cc92d2d7f799e151c11	პრემიების, ემის, გრემისა თუ ოსკარის ჯილდოების მფლობელი, უბრალო ემიგრანტის ოჯახში დაიბადა.		VOA Georgian https://www.amerikiskhma.com/
fa85f45124a1dc56cc165d789d8bec6f94db7eb21871bf627200b788df454714	თამარ მეფე საქართველოს მეფე იყო		მე თვითონ
fa8955733d37a94c5d1afcb0d1eb94b584d196745ac6b8674ed8b14915194bf8	ეს მატარებელი მეოცე საუკუნის დასაწყისში საქართველოშიც ჩამოვიდა.		საკუთარი
fac0f65e811000b901101a3d077ee740121bb254ef8ebfab346916e0b937e87b	მუზმა წანერ რექ		სფვ
facbecad4460d1055abd81905189b2902eeb57d9bce38c9da983843401106957	ორი ხე ტყეა?????		ტვ 1-დან
facee29db852d8fc2ccfb71c180334d5e3cac0edd8e4d879e201664f64ab40ff	აადგმევინებს		საყოველთაო საკუთრებაშია
fae29f02a2b355cbf875e5aff761576aa4316f9ce890c0d13cea3dba359a0691	მუსიკოსი ცნობილია კლასიკური პოპ სიმღერების ჯაზის სტილში აჟღერებით.		VOA Georgian https://www.amerikiskhma.com/
fb3245372e66ff62be920bf49a8cf965557bf9f1457478b3f2588b951cbae6f6	კუშ სკუა კუ რე. 		ინტერნეტი
fb33cf196d5781d608837dc980f8f27d5256f9da7fbbc24bd1ddb6bef4349462	მაჭვალი ჩხოუს მეტ ჭას ჩანა	media_entertainment	ინტერნეტი
fb39339b2f174bbfc62c2bf5d258e88ea4b976d8cec0d1c5ea8ec3f33e79e607	გემუანი ნინა – ბედნიერი რინა.		ინტერნეტი
fb41e0f769058ff2fc20a6f70eb96e943a8f3d6cabaa30d099d34a2349f1cf31	ნუ გეშინია, რადგან მე შენთან ვარ; ნუ შეშინდები, რადგან მე ვარ შენი ღმერთი.		ბიბლია (ისაია 41:10)
fb47d24bc8ca3ec8018134c776e34a627fa97a4f085de2bb1000acbe6f0891b8	ესეც ერთეულები.		https://ka.khanacademy.org/math/arithmetic-home/addition-subtraction/add-ones-tens-hundreds/v/adding-three-digit-numbers-without-regrouping I have permission from Khan Academy to use this text under their Creative Commons license.
fb5c89d8fe46853b605e66c2204f2a2032e84b27686c246be7b97a2dd683ecae	ქვის ხანა და უძველესი ადამიანები 	history_law_government	წიგნიდან
